Logging to experiments/gym_fwalker2d/W/Mon-07-Nov-2022-10-28-41-AM-CST_gym_fwalker2d_trpo_iteration_20_seed2531
Print configuration .....
{'env_name': 'gym_fwalker2d', 'random_seeds': [3214, 2431, 2531, 2231], 'save_variables': False, 'model_save_dir': '/tmp/gym_fwalker2d_models/', 'restore_variables': False, 'start_onpol_iter': 0, 'onpol_iters': 33, 'num_path_random': 6, 'num_path_onpol': 6, 'env_horizon': 1000, 'max_train_data': 200000, 'max_val_data': 100000, 'discard_ratio': 0.0, 'dynamics': {'pre_training': {'mode': 'intrinsic_reward', 'itr': 0, 'policy_itr': 20}, 'model': 'nn', 'ensemble': False, 'ensemble_model_count': 5, 'enable_particle_ensemble': True, 'particles': 5, 'obs_var': 1.0, 'intrinsic_reward_coeff': 1.0, 'ita': 1.0, 'mode': 'random', 'val': True, 'n_layers': 4, 'hidden_size': 1000, 'activation': 'relu', 'batch_size': 1000, 'learning_rate': 0.001, 'reg_coeff': 0.0, 'epochs': 200, 'kfac_params': {'learning_rate': 0.1, 'damping': 0.001, 'momentum': 0.9, 'kl_clip': 0.0001, 'cov_ema_decay': 0.99}}, 'policy': {'network_shape': [64, 64], 'init_logstd': 0.0, 'activation': 'tanh', 'reinitialize_every_itr': False}, 'trpo': {'horizon': 1000, 'gamma': 0.99, 'step_size': 0.01, 'iterations': 20, 'batch_size': 50000, 'gae': 0.95, 'visualization': False, 'visualize_iterations': [0]}, 'algo': 'trpo'}
Generating random rollouts.
Path 0 | total_timesteps 0.
Path 192 | total_timesteps 3950.
Path 193 | total_timesteps 3966.
Path 194 | total_timesteps 3980.
Path 195 | total_timesteps 4004.
Path 196 | total_timesteps 4021.
Path 197 | total_timesteps 4058.
Path 198 | total_timesteps 4074.
Path 199 | total_timesteps 4085.
Path 200 | total_timesteps 4107.
Path 201 | total_timesteps 4122.
Path 202 | total_timesteps 4151.
Path 203 | total_timesteps 4164.
Path 204 | total_timesteps 4201.
Path 205 | total_timesteps 4222.
Path 206 | total_timesteps 4237.
Path 207 | total_timesteps 4258.
Path 208 | total_timesteps 4272.
Path 209 | total_timesteps 4308.
Path 210 | total_timesteps 4325.
Path 211 | total_timesteps 4357.
Path 212 | total_timesteps 4374.
Path 213 | total_timesteps 4425.
Path 214 | total_timesteps 4444.
Path 215 | total_timesteps 4479.
Path 216 | total_timesteps 4499.
Path 217 | total_timesteps 4524.
Path 218 | total_timesteps 4545.
Path 219 | total_timesteps 4560.
Path 220 | total_timesteps 4582.
Path 221 | total_timesteps 4612.
Path 222 | total_timesteps 4623.
Path 223 | total_timesteps 4635.
Path 224 | total_timesteps 4684.
Path 225 | total_timesteps 4696.
Path 226 | total_timesteps 4717.
Path 227 | total_timesteps 4740.
Path 228 | total_timesteps 4761.
Path 229 | total_timesteps 4782.
Path 230 | total_timesteps 4808.
Path 231 | total_timesteps 4832.
Path 232 | total_timesteps 4849.
Path 233 | total_timesteps 4871.
Path 234 | total_timesteps 4892.
Path 235 | total_timesteps 4906.
Path 236 | total_timesteps 4923.
Path 237 | total_timesteps 4937.
Path 238 | total_timesteps 4954.
Path 239 | total_timesteps 4983.
Path 240 | total_timesteps 4991.
Path 241 | total_timesteps 5017.
Path 242 | total_timesteps 5034.
Path 243 | total_timesteps 5055.
Path 244 | total_timesteps 5078.
Path 245 | total_timesteps 5097.
Path 246 | total_timesteps 5113.
Path 247 | total_timesteps 5126.
Path 248 | total_timesteps 5166.
Path 249 | total_timesteps 5177.
Path 250 | total_timesteps 5204.
Path 251 | total_timesteps 5233.
Path 252 | total_timesteps 5254.
Path 253 | total_timesteps 5271.
Path 254 | total_timesteps 5287.
Path 255 | total_timesteps 5312.
Path 256 | total_timesteps 5361.
Path 257 | total_timesteps 5386.
Path 258 | total_timesteps 5409.
Path 259 | total_timesteps 5419.
Path 260 | total_timesteps 5452.
Path 261 | total_timesteps 5470.
Path 262 | total_timesteps 5491.
Path 263 | total_timesteps 5546.
Path 264 | total_timesteps 5570.
Path 265 | total_timesteps 5589.
Path 266 | total_timesteps 5606.
Path 267 | total_timesteps 5626.
Path 268 | total_timesteps 5639.
Path 269 | total_timesteps 5659.
Path 270 | total_timesteps 5675.
Path 271 | total_timesteps 5700.
Path 272 | total_timesteps 5712.
Path 273 | total_timesteps 5723.
Path 274 | total_timesteps 5741.
Path 275 | total_timesteps 5752.
Path 276 | total_timesteps 5761.
Path 277 | total_timesteps 5782.
Path 278 | total_timesteps 5798.
Path 279 | total_timesteps 5817.
Path 280 | total_timesteps 5829.
Path 281 | total_timesteps 5843.
Path 282 | total_timesteps 5858.
Path 283 | total_timesteps 5876.
Path 284 | total_timesteps 5889.
Path 285 | total_timesteps 5909.
Path 286 | total_timesteps 5933.
Path 287 | total_timesteps 5950.
Path 288 | total_timesteps 5975.
Done generating random rollouts.
Creating normalization for training data.
Done creating normalization for training data.
Train dynamics model with intrinsic reward only? False
Pre-training enabled. Using only intrinsic reward.
Pre-training dynamics model for 0 iterations...
Done pre-training dynamics model.
Using external reward only.
itr #0 | 
Fitting dynamics.
Validation loss = 0.41490891575813293
Validation loss = 0.13056816160678864
Validation loss = 0.09496882557868958
Validation loss = 0.08060669898986816
Validation loss = 0.07375720888376236
Validation loss = 0.07191038131713867
Validation loss = 0.06396597623825073
Validation loss = 0.06553985178470612
Validation loss = 0.05665464699268341
Validation loss = 0.059851549565792084
Validation loss = 0.05233413353562355
Validation loss = 0.053266048431396484
Validation loss = 0.054167501628398895
Validation loss = 0.054748550057411194
Validation loss = 0.04718507081270218
Validation loss = 0.05301092565059662
Validation loss = 0.04711303859949112
Validation loss = 0.04574478790163994
Validation loss = 0.046250492334365845
Validation loss = 0.046888791024684906
Validation loss = 0.04949513077735901
Validation loss = 0.04469384253025055
Validation loss = 0.04510895907878876
Validation loss = 0.04465799033641815
Validation loss = 0.05352656543254852
Validation loss = 0.04289165884256363
Validation loss = 0.04488825052976608
Validation loss = 0.04771295189857483
Validation loss = 0.04555481672286987
Validation loss = 0.043929267674684525
Done fitting dynamics.
Updating randomness.
Done updating randomness.
Training policy using TRPO.
Re-initialize init_std.
Obtaining samples for iteration 0...
Obtaining samples for iteration 1...
Obtaining samples for iteration 2...
Obtaining samples for iteration 3...
Obtaining samples for iteration 4...
Obtaining samples for iteration 5...
Obtaining samples for iteration 6...
Obtaining samples for iteration 7...
Obtaining samples for iteration 8...
Obtaining samples for iteration 9...
Obtaining samples for iteration 10...
Obtaining samples for iteration 11...
Obtaining samples for iteration 12...
Obtaining samples for iteration 13...
Obtaining samples for iteration 14...
Obtaining samples for iteration 15...
Obtaining samples for iteration 16...
Obtaining samples for iteration 17...
Obtaining samples for iteration 18...
Obtaining samples for iteration 19...
Done training policy.
Generating on-policy rollouts.
Path 0 | total_timesteps 0.
Path 1 | total_timesteps 9.
Path 2 | total_timesteps 33.
Path 3 | total_timesteps 57.
Path 4 | total_timesteps 73.
Path 5 | total_timesteps 93.
Path 6 | total_timesteps 111.
Path 7 | total_timesteps 135.
Path 8 | total_timesteps 145.
Path 9 | total_timesteps 198.
Path 10 | total_timesteps 225.
Path 11 | total_timesteps 240.
Path 12 | total_timesteps 256.
Path 13 | total_timesteps 278.
Path 14 | total_timesteps 311.
Path 15 | total_timesteps 324.
Path 16 | total_timesteps 387.
Path 17 | total_timesteps 407.
Path 18 | total_timesteps 420.
Path 19 | total_timesteps 440.
Path 20 | total_timesteps 469.
Path 21 | total_timesteps 509.
Path 22 | total_timesteps 535.
Path 23 | total_timesteps 591.
Path 24 | total_timesteps 628.
Path 25 | total_timesteps 659.
Path 26 | total_timesteps 676.
Path 27 | total_timesteps 703.
Path 28 | total_timesteps 732.
Path 29 | total_timesteps 761.
Path 30 | total_timesteps 780.
Path 31 | total_timesteps 799.
Path 32 | total_timesteps 809.
Path 33 | total_timesteps 828.
Path 34 | total_timesteps 838.
Path 35 | total_timesteps 885.
Path 36 | total_timesteps 917.
Path 37 | total_timesteps 936.
Path 38 | total_timesteps 947.
Path 39 | total_timesteps 980.
Path 40 | total_timesteps 997.
Path 41 | total_timesteps 1026.
Path 42 | total_timesteps 1045.
Path 43 | total_timesteps 1056.
Path 44 | total_timesteps 1072.
Path 45 | total_timesteps 1092.
Path 46 | total_timesteps 1122.
Path 47 | total_timesteps 1132.
Path 48 | total_timesteps 1143.
Path 49 | total_timesteps 1162.
Path 50 | total_timesteps 1186.
Path 51 | total_timesteps 1223.
Path 52 | total_timesteps 1236.
Path 53 | total_timesteps 1258.
Path 54 | total_timesteps 1279.
Path 55 | total_timesteps 1291.
Path 56 | total_timesteps 1308.
Path 57 | total_timesteps 1334.
Path 58 | total_timesteps 1367.
Path 59 | total_timesteps 1404.
Path 60 | total_timesteps 1420.
Path 61 | total_timesteps 1438.
Path 62 | total_timesteps 1451.
Path 63 | total_timesteps 1469.
Path 64 | total_timesteps 1508.
Path 65 | total_timesteps 1535.
Path 66 | total_timesteps 1545.
Path 67 | total_timesteps 1570.
Path 68 | total_timesteps 1600.
Path 69 | total_timesteps 1618.
Path 70 | total_timesteps 1653.
Path 71 | total_timesteps 1687.
Path 72 | total_timesteps 1724.
Path 73 | total_timesteps 1749.
Path 74 | total_timesteps 1792.
Path 75 | total_timesteps 1805.
Path 76 | total_timesteps 1837.
Path 77 | total_timesteps 1853.
Path 78 | total_timesteps 1877.
Path 79 | total_timesteps 1907.
Path 80 | total_timesteps 1932.
Path 81 | total_timesteps 1959.
Path 82 | total_timesteps 1980.
Path 83 | total_timesteps 1992.
Path 84 | total_timesteps 2018.
Path 85 | total_timesteps 2051.
Path 86 | total_timesteps 2065.
Path 87 | total_timesteps 2081.
Path 88 | total_timesteps 2102.
Path 89 | total_timesteps 2150.
Path 90 | total_timesteps 2183.
Path 91 | total_timesteps 2196.
Path 92 | total_timesteps 2245.
Path 93 | total_timesteps 2259.
Path 94 | total_timesteps 2277.
Path 95 | total_timesteps 2293.
Path 96 | total_timesteps 2309.
Path 97 | total_timesteps 2343.
Path 98 | total_timesteps 2353.
Path 99 | total_timesteps 2368.
Path 100 | total_timesteps 2380.
Path 101 | total_timesteps 2404.
Path 102 | total_timesteps 2423.
Path 103 | total_timesteps 2441.
Path 104 | total_timesteps 2453.
Path 105 | total_timesteps 2489.
Path 106 | total_timesteps 2509.
Path 107 | total_timesteps 2539.
Path 108 | total_timesteps 2553.
Path 109 | total_timesteps 2568.
Path 110 | total_timesteps 2590.
Path 111 | total_timesteps 2616.
Path 112 | total_timesteps 2653.
Path 113 | total_timesteps 2671.
Path 114 | total_timesteps 2697.
Path 115 | total_timesteps 2716.
Path 116 | total_timesteps 2735.
Path 117 | total_timesteps 2750.
Path 118 | total_timesteps 2789.
Path 119 | total_timesteps 2822.
Path 120 | total_timesteps 2858.
Path 121 | total_timesteps 2866.
Path 122 | total_timesteps 2878.
Path 123 | total_timesteps 2906.
Path 124 | total_timesteps 2927.
Path 125 | total_timesteps 2951.
Path 126 | total_timesteps 2974.
Path 127 | total_timesteps 2988.
Path 128 | total_timesteps 3017.
Path 129 | total_timesteps 3040.
Path 130 | total_timesteps 3056.
Path 131 | total_timesteps 3075.
Path 132 | total_timesteps 3089.
Path 133 | total_timesteps 3102.
Path 134 | total_timesteps 3115.
Path 135 | total_timesteps 3131.
Path 136 | total_timesteps 3146.
Path 137 | total_timesteps 3166.
Path 138 | total_timesteps 3182.
Path 139 | total_timesteps 3201.
Path 140 | total_timesteps 3227.
Path 141 | total_timesteps 3251.
Path 142 | total_timesteps 3270.
Path 143 | total_timesteps 3295.
Path 144 | total_timesteps 3306.
Path 145 | total_timesteps 3330.
Path 146 | total_timesteps 3358.
Path 147 | total_timesteps 3380.
Path 148 | total_timesteps 3424.
Path 149 | total_timesteps 3445.
Path 150 | total_timesteps 3471.
Path 151 | total_timesteps 3490.
Path 152 | total_timesteps 3523.
Path 153 | total_timesteps 3538.
Path 154 | total_timesteps 3572.
Path 155 | total_timesteps 3583.
Path 156 | total_timesteps 3614.
Path 157 | total_timesteps 3649.
Path 158 | total_timesteps 3658.
Path 159 | total_timesteps 3689.
Path 160 | total_timesteps 3713.
Path 161 | total_timesteps 3754.
Path 162 | total_timesteps 3779.
Path 163 | total_timesteps 3802.
Path 164 | total_timesteps 3870.
Path 165 | total_timesteps 3891.
Path 166 | total_timesteps 3932.
Path 167 | total_timesteps 3954.
Path 168 | total_timesteps 3966.
Path 169 | total_timesteps 3994.
Path 170 | total_timesteps 4020.
Path 171 | total_timesteps 4050.
Path 172 | total_timesteps 4079.
Path 173 | total_timesteps 4107.
Path 174 | total_timesteps 4128.
Path 175 | total_timesteps 4154.
Path 176 | total_timesteps 4181.
Path 177 | total_timesteps 4194.
Path 178 | total_timesteps 4209.
Path 179 | total_timesteps 4236.
Path 180 | total_timesteps 4248.
Path 181 | total_timesteps 4270.
Path 182 | total_timesteps 4296.
Path 183 | total_timesteps 4310.
Path 184 | total_timesteps 4335.
Path 185 | total_timesteps 4352.
Path 186 | total_timesteps 4368.
Path 187 | total_timesteps 4390.
Path 188 | total_timesteps 4404.
Path 189 | total_timesteps 4413.
Path 190 | total_timesteps 4451.
Path 191 | total_timesteps 4475.
Path 192 | total_timesteps 4488.
Path 193 | total_timesteps 4502.
Path 194 | total_timesteps 4516.
Path 195 | total_timesteps 4532.
Path 196 | total_timesteps 4545.
Path 197 | total_timesteps 4571.
Path 198 | total_timesteps 4582.
Path 199 | total_timesteps 4599.
Path 200 | total_timesteps 4612.
Path 201 | total_timesteps 4629.
Path 202 | total_timesteps 4650.
Path 203 | total_timesteps 4686.
Path 204 | total_timesteps 4733.
Path 205 | total_timesteps 4756.
Path 206 | total_timesteps 4793.
Path 207 | total_timesteps 4810.
Path 208 | total_timesteps 4826.
Path 209 | total_timesteps 4848.
Path 210 | total_timesteps 4869.
Path 211 | total_timesteps 4881.
Path 212 | total_timesteps 4914.
Path 213 | total_timesteps 4933.
Path 214 | total_timesteps 4944.
Path 215 | total_timesteps 4980.
Path 216 | total_timesteps 4998.
Path 217 | total_timesteps 5009.
Path 218 | total_timesteps 5028.
Path 219 | total_timesteps 5053.
Path 220 | total_timesteps 5097.
Path 221 | total_timesteps 5110.
Path 222 | total_timesteps 5155.
Path 223 | total_timesteps 5215.
Path 224 | total_timesteps 5234.
Path 225 | total_timesteps 5281.
Path 226 | total_timesteps 5304.
Path 227 | total_timesteps 5332.
Path 228 | total_timesteps 5355.
Path 229 | total_timesteps 5373.
Path 230 | total_timesteps 5412.
Path 231 | total_timesteps 5440.
Path 232 | total_timesteps 5450.
Path 233 | total_timesteps 5464.
Path 234 | total_timesteps 5476.
Path 235 | total_timesteps 5487.
Path 236 | total_timesteps 5520.
Path 237 | total_timesteps 5539.
Path 238 | total_timesteps 5557.
Path 239 | total_timesteps 5575.
Path 240 | total_timesteps 5609.
Path 241 | total_timesteps 5635.
Path 242 | total_timesteps 5665.
Path 243 | total_timesteps 5690.
Path 244 | total_timesteps 5721.
Path 245 | total_timesteps 5743.
Path 246 | total_timesteps 5778.
Path 247 | total_timesteps 5786.
Path 248 | total_timesteps 5802.
Path 249 | total_timesteps 5822.
Path 250 | total_timesteps 5832.
Path 251 | total_timesteps 5856.
Path 252 | total_timesteps 5918.
Path 253 | total_timesteps 5931.
Path 254 | total_timesteps 5938.
Path 255 | total_timesteps 5953.
Path 256 | total_timesteps 5969.
Path 257 | total_timesteps 5982.
Done generating on-policy rollouts.
Updating normalization.
Done updating normalization.
----------------------------
| AverageReturn | -6.55    |
| Iteration     | 0        |
| MaximumReturn | 33       |
| MinimumReturn | -20.9    |
| TotalSamples  | 8018     |
----------------------------
itr #1 | 
Fitting dynamics.
Validation loss = 0.0941946730017662
Validation loss = 0.0654686838388443
Validation loss = 0.05643230676651001
Validation loss = 0.046177007257938385
Validation loss = 0.0416671521961689
Validation loss = 0.04649874195456505
Validation loss = 0.0394238643348217
Validation loss = 0.04139389097690582
Validation loss = 0.03971679136157036
Validation loss = 0.0391727052628994
Validation loss = 0.03791828081011772
Validation loss = 0.036358416080474854
Validation loss = 0.03917752578854561
Validation loss = 0.03515859693288803
Validation loss = 0.0351652167737484
Validation loss = 0.05381327122449875
Validation loss = 0.03344006836414337
Validation loss = 0.03569326922297478
Validation loss = 0.03495005890727043
Validation loss = 0.033049143850803375
Validation loss = 0.03518104553222656
Validation loss = 0.03817271068692207
Validation loss = 0.03561723232269287
Validation loss = 0.0370456725358963
Done fitting dynamics.
Updating randomness.
Done updating randomness.
Training policy using TRPO.
Re-initialize init_std.
Obtaining samples for iteration 0...
Obtaining samples for iteration 1...
Obtaining samples for iteration 2...
Obtaining samples for iteration 3...
Obtaining samples for iteration 4...
Obtaining samples for iteration 5...
Obtaining samples for iteration 6...
Obtaining samples for iteration 7...
Obtaining samples for iteration 8...
Obtaining samples for iteration 9...
Obtaining samples for iteration 10...
Obtaining samples for iteration 11...
Obtaining samples for iteration 12...
Obtaining samples for iteration 13...
Obtaining samples for iteration 14...
Obtaining samples for iteration 15...
Obtaining samples for iteration 16...
Obtaining samples for iteration 17...
Obtaining samples for iteration 18...
Obtaining samples for iteration 19...
Done training policy.
Generating on-policy rollouts.
Path 0 | total_timesteps 0.
Path 1 | total_timesteps 15.
Path 2 | total_timesteps 49.
Path 3 | total_timesteps 107.
Path 4 | total_timesteps 121.
Path 5 | total_timesteps 175.
Path 6 | total_timesteps 239.
Path 7 | total_timesteps 267.
Path 8 | total_timesteps 323.
Path 9 | total_timesteps 350.
Path 10 | total_timesteps 369.
Path 11 | total_timesteps 398.
Path 12 | total_timesteps 432.
Path 13 | total_timesteps 490.
Path 14 | total_timesteps 524.
Path 15 | total_timesteps 548.
Path 16 | total_timesteps 569.
Path 17 | total_timesteps 604.
Path 18 | total_timesteps 645.
Path 19 | total_timesteps 698.
Path 20 | total_timesteps 775.
Path 21 | total_timesteps 805.
Path 22 | total_timesteps 816.
Path 23 | total_timesteps 853.
Path 24 | total_timesteps 886.
Path 25 | total_timesteps 919.
Path 26 | total_timesteps 948.
Path 27 | total_timesteps 1002.
Path 28 | total_timesteps 1069.
Path 29 | total_timesteps 1099.
Path 30 | total_timesteps 1131.
Path 31 | total_timesteps 1147.
Path 32 | total_timesteps 1157.
Path 33 | total_timesteps 1178.
Path 34 | total_timesteps 1205.
Path 35 | total_timesteps 1241.
Path 36 | total_timesteps 1259.
Path 37 | total_timesteps 1277.
Path 38 | total_timesteps 1311.
Path 39 | total_timesteps 1341.
Path 40 | total_timesteps 1368.
Path 41 | total_timesteps 1384.
Path 42 | total_timesteps 1415.
Path 43 | total_timesteps 1492.
Path 44 | total_timesteps 1512.
Path 45 | total_timesteps 1559.
Path 46 | total_timesteps 1606.
Path 47 | total_timesteps 1640.
Path 48 | total_timesteps 1692.
Path 49 | total_timesteps 1731.
Path 50 | total_timesteps 1748.
Path 51 | total_timesteps 1758.
Path 52 | total_timesteps 1799.
Path 53 | total_timesteps 1817.
Path 54 | total_timesteps 1841.
Path 55 | total_timesteps 1870.
Path 56 | total_timesteps 1905.
Path 57 | total_timesteps 1954.
Path 58 | total_timesteps 2006.
Path 59 | total_timesteps 2028.
Path 60 | total_timesteps 2055.
Path 61 | total_timesteps 2111.
Path 62 | total_timesteps 2123.
Path 63 | total_timesteps 2145.
Path 64 | total_timesteps 2232.
Path 65 | total_timesteps 2254.
Path 66 | total_timesteps 2275.
Path 67 | total_timesteps 2316.
Path 68 | total_timesteps 2355.
Path 69 | total_timesteps 2435.
Path 70 | total_timesteps 2448.
Path 71 | total_timesteps 2491.
Path 72 | total_timesteps 2522.
Path 73 | total_timesteps 2545.
Path 74 | total_timesteps 2604.
Path 75 | total_timesteps 2638.
Path 76 | total_timesteps 2668.
Path 77 | total_timesteps 2687.
Path 78 | total_timesteps 2708.
Path 79 | total_timesteps 2748.
Path 80 | total_timesteps 2782.
Path 81 | total_timesteps 2790.
Path 82 | total_timesteps 2824.
Path 83 | total_timesteps 2879.
